timestamp,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hour_24
2020-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,51.41582585638389,26.363176316954195,40.20142355002463,0.0,0.0,0.0,0.0,126.06760305352509,366.7952851392329,534.3706575222313,1029.4624580070376,815.9141073003411,681.3846973702312,0.0,0.0,0.0,0.0,0.0
2020-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.857084050541744,17.56216324865818,0.18469508504495025,0.0,28.535772382747382,72.54362909588963,216.71202913857996,373.35542058572173,612.8478702157736,685.9893376007676,1114.122312515974,813.0444318056107,593.6288198456168,0.0,0.0,0.0,0.0,0.0
2020-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.3775849994272,203.6546792369336,470.9037692286074,617.728173546493,782.0343689993024,798.054176196456,1029.2081886902452,663.5274162515998,422.29308607056737,0.0,0.0,0.0,0.0,0.0
2020-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778014877345413,104.43517556414008,330.7089493609965,366.03018268942833,700.57860519737,783.3190301433206,822.3440056666732,828.4065255895257,754.521575756371,423.1702635064721,231.60470388829708,0.0,0.0,0.0,0.0,0.0
2020-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9722564376425,104.33744927868247,318.06923067197204,528.0196770094335,606.6627399995923,895.7200936973095,868.0257441475987,769.672704860568,716.1399003118277,398.3335352502763,178.21648512035608,65.03454039338976,0.0,0.0,0.0,0.0,0.0
2020-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,39.183728222269565,69.73500829190016,244.8547271080315,520.4610465094447,651.9367685541511,792.1449029818177,950.3806931897998,845.7246962934732,649.5416989549994,531.1314060352743,164.37296215444803,36.801104666665196,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,1.2916335137560964,137.9727102816105,185.58998829685152,422.98014322295785,685.6041202321649,757.166713476181,856.0684289783239,841.9487258419394,693.960234709084,472.4006230942905,323.5022175125778,106.64329193532467,12.759363907389343,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,320.31312184408307,439.2615556716919,651.5752071514726,791.7437210679054,839.7183431312442,836.8553895503283,667.2375248745084,465.8605887554586,236.4040372427553,105.38374101743102,47.55717667285353,0.0,19.56492596073076,0.0,0.0,0.0,0.0,0.0
2020-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,448.6150017939508,635.5977350845933,769.7740506380796,782.9316152259707,842.5650736317039,755.7190459221601,505.4858182556927,268.1794771924615,97.6270806742832,0.0,14.436045126058161,0.0,18.63191301235929,0.0,0.0,0.0,0.0,0.0
2020-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,572.3098823800683,830.7221602648497,781.6652454435825,679.2994821444154,705.1772344857454,554.7425484284759,315.8869678154588,105.8699163608253,12.495260155992582,0.0,0.0,0.0,21.301235887221992,0.0,0.0,0.0,0.0,0.0
2020-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,723.3364846557379,962.6187128946185,748.0592312291265,548.9176223054528,440.63301999121904,274.9536474235356,84.94719208683819,0.0,0.0,0.0,0.0,0.8534689550288022,13.163910817820579,0.0,0.0,0.0,0.0,0.0
2020-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,846.6487009078264,954.1523978114128,583.9794479310513,354.1725651361048,189.91566910408437,41.721044667065144,0.0,0.0,0.0,21.20949630625546,15.359815442934632,6.008074036799371,9.081160137429833,0.0,0.0,0.0,0.0,0.0
2020-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,871.3086880743504,809.3727802857757,374.20781096443534,190.33168447203934,51.6966556198895,0.0,0.0,0.0,0.0,24.86486011184752,12.308252393268049,10.811539913993329,12.134577368851751,0.0,0.0,0.0,0.0,0.0
2020-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,744.4801999256015,574.2868360131979,195.3842530027032,73.09570666402578,7.415098552883137,0.0,0.0,0.0,0.0,25.76607323717326,30.955116008408368,17.906705767381936,19.49585264082998,0.0,0.0,0.0,0.0,0.0
2020-01-05 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,467.6390843465924,275.9386016987264,31.563915783772245,0.0,0.0,0.0,16.57558706938289,0.0,30.36256355117075,32.06808153772727,51.467775262426585,22.09085272043012,15.45055320020765,0.0,0.0,0.0,0.0,0.0
2020-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,197.50537229701877,67.74173462763429,0.0,0.0,15.059329938958399,34.51256366679445,62.04092961270362,9.296152309980243,38.33313547074795,31.849724368657917,59.86037551192567,2.478277520276606,1.5886701992712915,0.0,0.0,0.0,0.0,0.0
2020-01-05 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,56.46050906507298,23.116005171323195,0.0,0.0,10.767936345655471,18.078611441887915,39.42168962676078,0.0,28.95030723302625,15.26302230777219,24.98048187699169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.574841869296506,27.399251877795905,0.0,6.903242893167771,6.507935584522784,0.0,5.494411155814305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.647000662516803,24.288052041083574,27.97864933963865,4.592778920778073,12.755505068344064,9.859474137192592,0.0,0.0,0.0,0.0,0.0,1.445429609157145,0.0,0.0,0.0,0.0,0.0
2020-01-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.557176813250408,20.04228283185512,29.044985631480813,36.04197276290506,20.636598579585552,15.312538857688196,12.216520891524851,0.0,0.0,0.0,0.0,33.83783540921286,172.25004332140088,0.0,0.0,0.0,0.0,0.0
2020-01-05 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,31.0607316554524,31.201540399342775,45.294493227265775,46.252390183508396,39.259470941033214,19.047253765165806,15.069373423466459,0.0,0.0,0.0,28.006538818590343,142.7766649518162,327.7392530813813,0.0,0.0,0.0,0.0,0.0
2020-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.427849435713142,33.82597712916322,54.49739110190421,51.7865652567707,43.568136903923005,5.861988550168462,3.506936354096979,0.0,0.0,40.416512673255056,73.92290602438152,221.58871297724545,408.1011869944632,0.0,0.0,0.0,0.0,0.0
2020-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.472485889447853,35.42244175914675,57.31569485506043,34.52816464705393,27.4336330126971,0.0,0.0,0.0,66.70273842755705,195.96631256863475,364.2797704786062,410.2353623136878,511.7046226747334,0.0,0.0,0.0,0.0,0.0
2020-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,35.13172302627936,34.71428571501747,54.499560373369604,8.13419840997085,0.0,0.0,0.0,28.512415348086506,186.13520660437644,349.72960632294416,687.3813554644585,597.1176870167255,584.9042927846313,0.0,0.0,0.0,0.0,0.0
2020-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,46.78038762649521,29.1801187209785,43.51764579769224,0.0,0.0,0.0,0.0,79.2555327527225,284.7358417697251,437.2417821548879,904.8114821314812,682.3620248585939,573.1863811612129,0.0,0.0,0.0,0.0,0.0
2020-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.016015065833926,22.208841698011383,8.902972866781056,0.0,26.35527887614444,52.60769308079034,161.96105545386672,293.2676955126226,504.6560173854232,575.6771087646484,986.4691618829966,690.2752039954066,501.7277190461755,0.0,0.0,0.0,0.0,0.0
2020-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.413439159747213,0.0,0.0,135.37558738607913,163.36183119565248,386.85648143291473,507.09759099408984,657.9612838104367,683.0662099644542,907.9817693680525,574.2086937651038,364.3460201099515,0.0,0.0,0.0,0.0,0.0
2020-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6693885726854205,92.62422360479832,291.7425320483744,307.1133190765977,595.096717774868,659.6242465078831,696.9630558043718,716.1355698481202,659.2650765553117,357.1470443159342,192.17987144365907,0.0,0.0,0.0,0.0,0.0
2020-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.380251538939774,90.49580877181143,271.37884963303804,455.8940265327692,505.5213668383658,765.6705161556602,732.7375335618854,656.4801359549165,629.1121870279312,358.6164611391723,160.82245050929487,65.68427153397352,0.0,0.0,0.0,0.0,0.0
2020-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,36.02110816864297,65.72641276288778,222.52818122506142,459.6469550393522,570.9732556715608,679.1381562128663,819.8101026937366,720.5816633999348,550.0980937853456,462.2520844452083,149.6385755483061,33.1133593339473,3.8531755097210407,0.0,0.0,0.0,0.0,0.0
2020-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,3.756620711646974,116.71171700581908,161.04855565354228,372.71599853411317,600.5170363932848,649.8101877048612,738.5986546054482,725.9706346318126,592.1108953654766,390.75147500261664,271.88855167478323,92.7786094835028,6.5699234255589545,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,266.02662270888686,365.46806264668703,557.6564334332943,688.9071006327868,718.3309210464358,730.1920611411333,583.2130851224065,406.97911214083433,206.86596045270562,90.47452001832426,42.96757187694311,0.0,19.23949484480545,0.0,0.0,0.0,0.0,0.0
2020-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,379.9540131352842,541.5889265015721,662.4562405049801,678.1093155965209,717.2436514869332,655.2317343652248,433.4524971432984,226.21941678225994,81.03986962232739,0.0,13.48911167588085,0.0,20.244816842023283,0.0,0.0,0.0,0.0,0.0
2020-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,477.1556661464274,700.2126486971974,666.2410011515021,576.4399167150259,595.2164841815829,475.6394221447408,270.601789932698,88.1173419766128,7.666999142384157,0.0,0.0,0.0,23.88382224016823,0.0,0.0,0.0,0.0,0.0
2020-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,591.2314880639315,819.8844961822033,620.8435866981745,441.8431260623038,362.23731050267816,218.378772912547,57.24554699845612,0.0,0.0,0.0,7.682404201477766,5.185083951801062,18.51956737227738,0.0,0.0,0.0,0.0,0.0
2020-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,705.4751962423325,818.045923486352,487.5091585330665,288.74627128243446,159.68520287424326,19.968111522030085,0.0,0.0,0.0,28.07046971283853,22.729165898635983,10.048513824585825,15.826152253430337,0.0,0.0,0.0,0.0,0.0
