date,daily_generation_kWh,daily_capacity_kW,generation_per_kW,scaled_generation_kWh,Tariff_GBP,Cost_per_kW_GBP,revenue_GBP,cumulative_revenue_GBP,ROI_percent
2016-03-10,22701.0,5984.0,3.7936163101604277,3793.6163101604275,0.049100000000000005,1640.0,186.266560828877,84369.74426877333,4.687208014931851
2016-03-11,30474.0,5984.0,5.0925802139037435,5092.580213903743,0.049100000000000005,1640.0,250.0456885026738,84619.789957276,4.701099442070889
2016-03-12,25342.0,5984.0,4.234959893048129,4234.959893048129,0.049100000000000005,1640.0,207.93653074866316,84827.72648802467,4.712651471556926
2016-03-13,35806.0,5984.0,5.983622994652406,5983.622994652406,0.049100000000000005,1640.0,293.7958890374332,85121.5223770621,4.728973465392339
2016-03-14,38885.0,5984.0,6.498161764705882,6498.161764705882,0.049100000000000005,1640.0,319.05974264705884,85440.58211970916,4.746699006650509
2016-03-15,23310.0,6092.0,3.8263296126066972,3826.329612606697,0.049100000000000005,1640.0,187.87278397898885,85628.45490368815,4.7571363835382305
2016-03-16,28807.0,6103.0,4.720137637227593,4720.137637227593,0.049100000000000005,1640.0,231.75875798787482,85860.21366167603,4.7700118700931124
2016-03-17,40265.0,6162.0,6.53440441415125,6534.4044141512495,0.049100000000000005,1640.0,320.8392567348264,86181.05291841085,4.787836273245047
2016-03-18,19279.0,6203.0,3.108012252136063,3108.012252136063,0.049100000000000005,1640.0,152.6034015798807,86333.65631999073,4.796314239999485
2016-03-19,14601.0,6216.0,2.348938223938224,2348.938223938224,0.049100000000000005,1640.0,115.33286679536681,86448.98918678609,4.802721621488116
2016-03-20,22117.0,6230.0,3.55008025682183,3550.08025682183,0.049100000000000005,1640.0,174.30894060995186,86623.29812739603,4.812405451522002
2016-03-21,30608.0,6248.0,4.898847631241997,4898.847631241997,0.049100000000000005,1640.0,240.53341869398207,86863.83154609002,4.825768419227224
2016-03-22,27330.0,6263.0,4.363723455213156,4363.723455213157,0.049100000000000005,1640.0,214.258821650966,87078.09036774098,4.837671687096721
2016-03-23,17676.0,6447.0,2.7417403443462076,2741.7403443462076,0.049100000000000005,1640.0,134.6194509073988,87212.70981864838,4.8451505454804655
2016-03-24,12212.0,6508.0,1.876459741856177,1876.459741856177,0.049100000000000005,1640.0,92.1341733251383,87304.84399197351,4.850269110665195
2016-03-25,42817.0,6526.0,6.560986821942997,6560.986821942997,0.049100000000000005,1640.0,322.1444529574012,87626.98844493092,4.868166024718384
2016-03-26,9942.0,6531.0,1.5222783647220945,1522.2783647220945,0.049100000000000005,1640.0,74.74386770785485,87701.73231263878,4.872318461813265
2016-03-27,30246.0,6536.583333333333,4.62718800596642,4627.18800596642,0.049100000000000005,1640.0,227.19493109295124,87928.92724373173,4.884940402429541
2016-03-28,25550.0,6554.0,3.898382667073543,3898.382667073543,0.049100000000000005,1640.0,191.410588953311,88120.33783268504,4.895574324038058
2016-03-29,33588.0,6651.375,5.0497829396177485,5049.7829396177485,0.049100000000000005,1640.0,247.94434233523148,88368.28217502027,4.909349009723348
2016-03-30,35432.0,6788.833333333333,5.219158912920728,5219.158912920728,0.049100000000000005,1640.0,256.26070262440777,88624.54287764468,4.9235857154247045
2016-03-31,40336.0,7107.0,5.675531166455607,5675.531166455607,0.049100000000000005,1640.0,278.6685802729703,88903.21145791766,4.939067303217647
2016-04-01,24970.0,7107.0,3.513437456029267,3513.4374560292667,0.049100000000000005,1640.0,172.50977909103702,89075.72123700869,4.948651179833816
2016-04-02,33097.0,7107.0,4.656957928802589,4656.957928802589,0.049100000000000005,1640.0,228.65663430420713,89304.3778713129,4.96135432618405
2016-04-03,28298.0,7107.041666666667,3.9816848313585704,3981.6848313585706,0.049100000000000005,1640.0,195.50072521970583,89499.87859653261,4.972215477585145
2016-04-04,20814.0,7108.0,2.92824985931345,2928.2498593134496,0.049100000000000005,1640.0,143.7770680922904,89643.6556646249,4.980203092479161
2016-04-05,30452.0,7108.0,4.284186831738886,4284.186831738886,0.049100000000000005,1640.0,210.35357343837933,89854.00923806327,4.9918894021146265
2016-04-06,30131.0,7108.0,4.239026449071469,4239.026449071469,0.049100000000000005,1640.0,208.13619864940915,90062.14543671269,5.0034525242618155
2016-04-07,25058.0,7108.0,3.5253235790658413,3525.3235790658414,0.049100000000000005,1640.0,173.09338773213284,90235.23882444482,5.0130688235802685
2016-04-08,28167.0,7108.0,3.962718064153067,3962.718064153067,0.049100000000000005,1640.0,194.5694569499156,90429.80828139474,5.023878237855263
2016-04-09,29242.0,7108.0,4.1139561057962855,4113.956105796286,0.049100000000000005,1640.0,201.99524479459765,90631.80352618934,5.035100195899408
2016-04-10,39517.0,7108.0,5.559510410804727,5559.510410804726,0.049100000000000005,1640.0,272.9719611705121,90904.77548735985,5.050265304853325
2016-04-11,22066.0,7108.0,3.1043894203714126,3104.3894203714126,0.049100000000000005,1640.0,152.42552054023636,91057.20100790008,5.058733389327782
2016-04-12,31358.0,7108.0,4.411648846370287,4411.648846370287,0.049100000000000005,1640.0,216.61195835678112,91273.81296625685,5.0707673870142695
2016-04-13,38192.0,7108.0,5.373100731570062,5373.100731570063,0.049100000000000005,1640.0,263.8192459200901,91537.63221217695,5.085424011787608
2016-04-14,31564.0,7108.833333333333,4.440109722645535,4440.109722645535,0.049100000000000005,1640.0,218.00938738189578,91755.64159955885,5.097535644419936
2016-04-15,14339.0,7128.0,2.0116442199775535,2011.6442199775536,0.049100000000000005,1640.0,98.77173120089789,91854.41333075975,5.103022962819987
2016-04-16,30303.0,7128.0,4.251262626262626,4251.262626262626,0.049100000000000005,1640.0,208.73699494949497,92063.15032570924,5.114619462539402
2016-04-17,17035.0,7128.0,2.3898709315375983,2389.870931537598,0.049100000000000005,1640.0,117.34266273849607,92180.49298844773,5.121138499358207
2016-04-18,29276.0,7128.0,4.107182940516274,4107.182940516273,0.049100000000000005,1640.0,201.66268237934904,92382.15567082708,5.1323419817126155
2016-04-19,46434.0,7128.0,6.514309764309765,6514.309764309764,0.049100000000000005,1640.0,319.8526094276095,92702.0082802547,5.150111571125262
2016-04-20,55912.0,7128.0,7.843995510662177,7843.995510662177,0.049100000000000005,1640.0,385.14017957351297,93087.14845982821,5.171508247768234
2016-04-21,39369.0,7128.083333333333,5.523083577866888,5523.083577866888,0.049100000000000005,1640.0,271.18340367326425,93358.33186350147,5.186573992416749
2016-04-22,19760.0,7130.0,2.771388499298738,2771.3884992987378,0.049100000000000005,1640.0,136.07517531556803,93494.40703881704,5.194133724378725
2016-04-23,39953.0,7130.0,5.603506311360449,5603.506311360449,0.049100000000000005,1640.0,275.1321598877981,93769.53919870484,5.209418844372491
2016-04-24,35460.0,7130.0,4.973352033660589,4973.352033660589,0.049100000000000005,1640.0,244.19158485273493,94013.73078355756,5.222985043530976
2016-04-25,26523.0,7130.166666666667,3.719828896005236,3719.828896005236,0.049100000000000005,1640.0,182.6435987938571,94196.37438235142,5.233131910130635
2016-04-26,51063.0,7134.0,7.157695542472666,7157.695542472667,0.049100000000000005,1640.0,351.442851135408,94547.81723348683,5.25265651297149
2016-04-27,50195.0,7134.0,7.036024670591534,7036.024670591533,0.049100000000000005,1640.0,345.4688113260443,94893.28604481288,5.2718492247118265
2016-04-28,37462.0,7134.0,5.251191477432016,5251.191477432016,0.049100000000000005,1640.0,257.83350154191197,95151.11954635479,5.286173308130822
2016-04-29,42075.0,7134.0,5.897813288477712,5897.813288477712,0.049100000000000005,1640.0,289.5826324642557,95440.70217881905,5.302261232156614
2016-04-30,46442.0,7134.0,6.50995234090272,6509.95234090272,0.049100000000000005,1640.0,319.63865993832354,95760.34083875737,5.320018935486521
2016-05-01,37686.0,7134.166666666667,5.282467001518514,5282.467001518514,0.049100000000000005,1640.0,259.36912977455904,96019.70996853193,5.334428331585107
2016-05-02,27860.0,7138.0,3.903054076772205,3903.054076772205,0.049100000000000005,1640.0,191.63995516951528,96211.34992370145,5.345074995761191
2016-05-03,49270.0,7138.0,6.902493695713085,6902.493695713085,0.049100000000000005,1640.0,338.9124404595125,96550.26236416095,5.363903464675609
2016-05-04,58577.0,7138.0,8.206360325021015,8206.360325021014,0.049100000000000005,1640.0,402.93229195853183,96953.19465611948,5.386288592006638
2016-05-05,57633.0,7138.083333333333,8.0740161341163,8074.0161341163,0.049100000000000005,1640.0,396.43419218511036,97349.6288483046,5.408312713794699
2016-05-06,46589.0,7140.0,6.525070028011204,6525.070028011204,0.049100000000000005,1640.0,320.3809383753502,97670.00978667995,5.426111654815553
2016-05-07,40062.0,7140.0,5.610924369747899,5610.924369747899,0.049100000000000005,1640.0,275.49638655462184,97945.50617323456,5.441417009624142
2016-05-08,53375.0,7140.0,7.4754901960784315,7475.490196078432,0.049100000000000005,1640.0,367.04656862745105,98312.55274186202,5.4618084856590015
2016-05-09,39895.0,7140.0,5.587535014005602,5587.535014005602,0.049100000000000005,1640.0,274.34796918767506,98586.90071104969,5.47705003950276
2016-05-10,18783.0,7140.0,2.630672268907563,2630.672268907563,0.049100000000000005,1640.0,129.16600840336136,98716.06671945305,5.4842259288585025
2016-05-11,25098.0,7140.0,3.515126050420168,3515.126050420168,0.049100000000000005,1640.0,172.5926890756303,98888.65940852868,5.493814411584927
2016-05-12,52780.0,7140.0,7.392156862745098,7392.156862745099,0.049100000000000005,1640.0,362.9549019607844,99251.61431048946,5.51397857280497
2016-05-13,49812.0,7140.0,6.976470588235294,6976.470588235295,0.049100000000000005,1640.0,342.544705882353,99594.1590163718,5.533008834242878
2016-05-14,55959.0,7140.458333333333,7.836891889526233,7836.891889526233,0.049100000000000005,1640.0,384.7913917757381,99978.95040814755,5.554386133785974
2016-05-15,48696.0,7151.0,6.809676968256188,6809.676968256188,0.049100000000000005,1640.0,334.35513914137886,100313.30554728892,5.572961419293829
2016-05-16,51953.0,7151.208333333333,7.264926090579098,7264.926090579098,0.049100000000000005,1640.0,356.70787104743374,100670.01341833636,5.592778523240908
2016-05-17,46595.0,7156.0,6.5113191727221915,6511.319172722191,0.049100000000000005,1640.0,319.7057713806596,100989.71918971701,5.6105399549842785
2016-05-18,29280.0,7156.041666666667,4.091647500655041,4091.647500655041,0.049100000000000005,1640.0,200.8998922821625,101190.61908199918,5.621701060111065
2016-05-19,35294.0,7157.0,4.931395836244237,4931.395836244236,0.049100000000000005,1640.0,242.13153555959204,101432.75061755876,5.635152812086599
2016-05-20,40885.0,7157.0,5.712589073634204,5712.589073634204,0.049100000000000005,1640.0,280.48812351543944,101713.23874107421,5.650735485615234
2016-05-21,24139.0,7157.0,3.372781891854129,3372.781891854129,0.049100000000000005,1640.0,165.60359089003774,101878.84233196425,5.659935685109125
2016-05-22,42982.0,7157.0,6.005588933910857,6005.588933910856,0.049100000000000005,1640.0,294.8744166550231,102173.71674861926,5.676317597145514
2016-05-23,53556.0,7157.0,7.4830236132457735,7483.023613245773,0.049100000000000005,1640.0,367.4164594103675,102541.13320802963,5.696729622668313
2016-05-24,57892.0,7157.0,8.088864049182618,8088.864049182618,0.049100000000000005,1640.0,397.16322481486657,102938.2964328445,5.718794246269138
2016-05-25,22625.0,7157.0,3.16124074332821,3161.24074332821,0.049100000000000005,1640.0,155.21692049741512,103093.51335334191,5.727417408518995
2016-05-26,41964.0,7157.0,5.863350565879559,5863.350565879558,0.049100000000000005,1640.0,287.89051278468634,103381.4038661266,5.743411325895922
2016-05-27,48173.0,7157.0,6.730892832192259,6730.8928321922585,0.049100000000000005,1640.0,330.4868380606399,103711.89070418723,5.761771705788179
2016-05-28,48772.0,7157.0,6.814587117507336,6814.587117507336,0.049100000000000005,1640.0,334.59622746961026,104046.48693165684,5.780360385092047
2016-05-29,51650.0,7157.0,7.216710912393461,7216.7109123934615,0.049100000000000005,1640.0,354.340505798519,104400.82743745536,5.80004596874752
2016-05-30,34918.0,7157.208333333333,4.878717842734306,4878.717842734306,0.049100000000000005,1640.0,239.54504607825444,104640.37248353362,5.813354026862979
2016-05-31,24315.0,7162.208333333333,3.394902642923214,3394.902642923214,0.049100000000000005,1640.0,166.68971976752982,104807.06220330115,5.8226145668500635
2016-06-01,16218.0,7167.0,2.2628714943491,2262.8714943491,0.049100000000000005,1640.0,111.10699037254082,104918.16919367369,5.828787177426316
2016-06-02,39112.0,7167.0,5.457234547230361,5457.234547230361,0.049100000000000005,1640.0,267.95021626901075,105186.1194099427,5.843673300552372
2016-06-03,39091.0,7167.0,5.454304450955769,5454.304450955769,0.049100000000000005,1640.0,267.8063485419283,105453.92575848462,5.858551431026923
2016-06-04,34135.0,7167.0,4.762801730152086,4762.801730152086,0.049100000000000005,1640.0,233.85356495046744,105687.77932343508,5.8715432957463936
2016-06-05,60188.0,7167.0,8.397934979768383,8397.934979768383,0.049100000000000005,1640.0,412.3386075066276,106100.1179309417,5.894450996163428
2016-06-06,62661.0,7167.0,8.742988698200083,8742.988698200083,0.049100000000000005,1640.0,429.2807450816241,106529.39867602332,5.91829992644574
2016-06-07,49165.0,7167.0,6.859913492395703,6859.913492395703,0.049100000000000005,1640.0,336.82175247662906,106866.22042849995,5.937012246027775
2016-06-08,55451.0,7167.0,7.736988977256872,7736.988977256872,0.049100000000000005,1640.0,379.88615878331245,107246.10658728326,5.9581170326268476
2016-06-09,52966.0,7167.0,7.390260918096833,7390.260918096833,0.049100000000000005,1640.0,362.8618110785545,107608.96839836182,5.978276022131212
2016-06-10,34078.0,7167.0,4.75484861169248,4754.84861169248,0.049100000000000005,1640.0,233.46306683410077,107842.43146519591,5.991246192510884
2016-06-11,29251.0,7167.0,4.081345053718431,4081.3450537184312,0.049100000000000005,1640.0,200.39404213757498,108042.82550733349,6.00237919485186
2016-06-12,28761.0,7167.0,4.012976140644621,4012.9761406446214,0.049100000000000005,1640.0,197.03712850565094,108239.86263583913,6.0133257019910635
2016-06-13,25449.0,7167.0,3.5508580996232735,3550.8580996232736,0.049100000000000005,1640.0,174.34713269150274,108414.20976853064,6.023011653807258
2016-06-14,32780.0,7168.083333333333,4.573049513468268,4573.049513468268,0.049100000000000005,1640.0,224.53673111129197,108638.74649964193,6.035485916646774
2016-06-15,30150.0,7193.0,4.191575142499652,4191.575142499652,0.049100000000000005,1640.0,205.80633949673296,108844.55283913866,6.04691960217437
2016-06-16,34619.0,7193.125,4.812789990442263,4812.789990442263,0.049100000000000005,1640.0,236.30798853071514,109080.86082766937,6.06004782375941
2016-06-17,30943.0,7196.0,4.3000277932184545,4300.0277932184545,0.049100000000000005,1640.0,211.13136464702615,109291.9921923164,6.071777344017577
2016-06-18,31495.0,7196.0,4.376737076153419,4376.737076153419,0.049100000000000005,1640.0,214.8977904391329,109506.88998275553,6.083716110153085
2016-06-19,31745.0,7196.0,4.41147859922179,4411.47859922179,0.049100000000000005,1640.0,216.60359922178992,109723.49358197732,6.095749643443185
2016-06-20,31810.0,7196.041666666667,4.42048579948467,4420.48579948467,0.049100000000000005,1640.0,217.0458527546973,109940.53943473203,6.107807746374001
2016-06-21,44121.0,7198.125,6.129512893982808,6129.512893982808,0.049100000000000005,1640.0,300.9590830945559,110241.49851782658,6.12452769543481
2016-06-22,30115.0,7224.416666666667,4.168502647272559,4168.502647272559,0.049100000000000005,1640.0,204.6734799810827,110446.17199780766,6.135898444322647
2016-06-23,30860.0,7234.833333333333,4.265474901518118,4265.474901518118,0.049100000000000005,1640.0,209.4348176645396,110655.6068154722,6.147533711970678
2016-06-24,49463.0,7254.0,6.81872070581748,6818.72070581748,0.049100000000000005,1640.0,334.7991866556383,110990.40600212784,6.16613366678488
2016-06-25,50572.0,7254.25,6.971361615604645,6971.3616156046455,0.049100000000000005,1640.0,342.2938553261881,111332.69985745403,6.185149992080779
2016-06-26,39417.0,7260.416666666667,5.429027259684362,5429.0272596843615,0.049100000000000005,1640.0,266.5652384505022,111599.26509590454,6.199959171994697
2016-06-27,48482.0,7270.583333333333,6.668240741802011,6668.240741802011,0.049100000000000005,1640.0,327.41062042247876,111926.67571632702,6.218148650907057
2016-06-28,33273.0,7284.208333333333,4.567826519697291,4567.826519697291,0.049100000000000005,1640.0,224.280282117137,112150.95599844416,6.230608666580231
2016-06-29,22973.0,7289.416666666667,3.15155533707544,3151.55533707544,0.049100000000000005,1640.0,154.74136705040414,112305.69736549456,6.239205409194142
2016-06-30,38033.0,7299.0,5.2107137964104675,5210.713796410468,0.049100000000000005,1640.0,255.846047403754,112561.54341289832,6.2534190784943515
2016-07-01,40068.0,7299.0,5.489519112207152,5489.519112207152,0.049100000000000005,1640.0,269.5353884093712,112831.0788013077,6.2683932667393165
2016-07-02,49529.0,7299.416666666667,6.785336727820716,6785.336727820716,0.049100000000000005,1640.0,333.1600333359972,113164.2388346437,6.286902157480205
2016-07-03,53783.0,7309.25,7.358210486712043,7358.210486712042,0.049100000000000005,1640.0,361.2881348975613,113525.52696954126,6.3069737205300695
2016-07-04,38638.0,7315.0,5.282023239917977,5282.023239917977,0.049100000000000005,1640.0,259.3473410799727,113784.87431062124,6.321381906145625
2016-07-05,47467.0,7315.041666666667,6.488958253826305,6488.958253826305,0.049100000000000005,1640.0,318.6078502628716,114103.4821608841,6.339082342271339
2016-07-06,46000.0,7316.0,6.287588846364134,6287.588846364134,0.049100000000000005,1640.0,308.720612356479,114412.20277324058,6.356233487402255
2016-07-07,34288.0,7316.0,4.686714051394205,4686.714051394205,0.049100000000000005,1640.0,230.11765992345548,114642.32043316404,6.369017801842447
2016-07-08,39934.0,7316.0,5.458447238928376,5458.4472389283765,0.049100000000000005,1640.0,268.0097594313833,114910.33019259543,6.383907232921968
2016-07-09,28829.0,7316.0,3.9405412793876433,3940.5412793876435,0.049100000000000005,1640.0,193.48057681793333,115103.81076941337,6.394656153856299
2016-07-10,35887.0,7316.0,4.905276107162384,4905.276107162384,0.049100000000000005,1640.0,240.84905686167306,115344.65982627503,6.40803665701528
2016-07-11,35640.0,7316.416666666667,4.871237058213834,4871.237058213834,0.049100000000000005,1640.0,239.17773955829927,115583.83756583334,6.421324309212963
2016-07-12,32341.0,7326.0,4.414550914550914,4414.550914550914,0.049100000000000005,1640.0,216.7544499044499,115800.59201573778,6.433366223096544
2016-07-13,42594.0,7326.0,5.8140868140868145,5814.086814086814,0.049100000000000005,1640.0,285.4716625716626,116086.06367830945,6.449225759906081
2016-07-14,50502.0,7326.0,6.893529893529894,6893.529893529893,0.049100000000000005,1640.0,338.4723177723178,116424.53599608177,6.468029777560099
2016-07-15,29516.0,7326.0,4.028938028938029,4028.9380289380288,0.049100000000000005,1640.0,197.82085722085722,116622.35685330263,6.47901982518348
2016-07-16,39675.0,7326.0,5.415642915642915,5415.642915642915,0.049100000000000005,1640.0,265.9080671580671,116888.2649204607,6.4937924955811495
2016-07-17,47156.0,7326.0,6.436800436800437,6436.800436800437,0.049100000000000005,1640.0,316.0469014469015,117204.3118219076,6.511350656772644
2016-07-18,56374.0,7326.0,7.695058695058695,7695.058695058696,0.049100000000000005,1640.0,377.827381927382,117582.13920383499,6.532341066879721
2016-07-19,61676.0,7326.0,8.418782418782419,8418.782418782419,0.049100000000000005,1640.0,413.3622167622168,117995.50142059721,6.555305634477623
2016-07-20,49703.0,7326.0,6.784466284466284,6784.466284466284,0.049100000000000005,1640.0,333.1172945672946,118328.6187151645,6.573812150842471
2016-07-21,40011.0,7326.0,5.461506961506961,5461.5069615069615,0.049100000000000005,1640.0,268.1599918099918,118596.7787069745,6.58870992816525
2016-07-22,41329.0,7326.0,5.641414141414141,5641.414141414141,0.049100000000000005,1640.0,276.9934343434344,118873.77214131792,6.60409845229544
2016-07-23,51659.0,7326.0,7.0514605514605515,7051.460551460552,0.049100000000000005,1640.0,346.2267130767131,119219.99885439464,6.623333269688592
2016-07-24,28012.0,7326.0,3.8236418236418235,3823.6418236418235,0.049100000000000005,1640.0,187.74081354081355,119407.73966793546,6.633763314885304
2016-07-25,38601.0,7326.0,5.2690417690417695,5269.04176904177,0.049100000000000005,1640.0,258.70995085995094,119666.4496187954,6.648136089933078
2016-07-26,33431.0,7326.0,4.563336063336063,4563.3360633360635,0.049100000000000005,1640.0,224.05980070980073,119890.50941950521,6.660583856639178
2016-07-27,35948.0,7326.0,4.906906906906907,4906.906906906907,0.049100000000000005,1640.0,240.92912912912917,120131.43854863434,6.673968808257463
2016-07-28,29446.0,7326.0,4.019383019383019,4019.383019383019,0.049100000000000005,1640.0,197.35170625170625,120328.79025488604,6.684932791938114
2016-07-29,33259.0,7326.0,4.53985803985804,4539.85803985804,0.049100000000000005,1640.0,222.90702975702976,120551.69728464307,6.697316515813504
2016-07-30,38078.0,7326.0,5.197652197652197,5197.652197652197,0.049100000000000005,1640.0,255.2047229047229,120806.90200754779,6.711494555974877
2016-07-31,41753.0,7326.0,5.699290199290199,5699.290199290199,0.049100000000000005,1640.0,279.8351487851488,121086.73715633294,6.727040953129608
2016-08-01,25115.0,7326.0,3.428200928200928,3428.200928200928,0.049100000000000005,1640.0,168.32466557466557,121255.0618219076,6.736392323439311
2016-08-02,17084.0,7326.0,2.3319683319683318,2331.9683319683318,0.049100000000000005,1640.0,114.49964509964511,121369.56146700724,6.742753414833736
2016-08-03,39893.0,7326.0,5.445399945399945,5445.399945399945,0.049100000000000005,1640.0,267.36913731913734,121636.93060432638,6.75760725579591
2016-08-04,37722.0,7326.0,5.149058149058149,5149.058149058149,0.049100000000000005,1640.0,252.81875511875515,121889.74935944514,6.771652742191396
2016-08-05,45762.0,7326.0,6.246519246519247,6246.519246519247,0.049100000000000005,1640.0,306.70409500409505,122196.45345444923,6.788691858580513
2016-08-06,53947.0,7326.0,7.363772863772864,7363.772863772864,0.049100000000000005,1640.0,361.56124761124767,122558.01470206048,6.808778594558916
2016-08-07,47386.0,7326.0,6.468195468195468,6468.195468195468,0.049100000000000005,1640.0,317.5883974883975,122875.60309954887,6.826422394419382
2016-08-08,42975.0,7326.0,5.8660933660933665,5866.093366093366,0.049100000000000005,1640.0,288.0251842751843,123163.62828382406,6.84242379354578
2016-08-09,46001.0,7326.0,6.279142779142779,6279.142779142779,0.049100000000000005,1640.0,308.30591045591046,123471.93419427997,6.85955189968222
2016-08-10,38735.0,7326.0,5.2873327873327876,5287.332787332787,0.049100000000000005,1640.0,259.6080398580399,123731.542234138,6.873974568563222
2016-08-11,32320.0,7326.0,4.411684411684412,4411.684411684412,0.049100000000000005,1640.0,216.61370461370467,123948.1559387517,6.886008663263983
2016-08-12,53556.0,7326.0,7.310401310401311,7310.40131040131,0.049100000000000005,1640.0,358.9407043407044,124307.0966430924,6.905949813505133
2016-08-13,38296.0,7326.0,5.227409227409227,5227.409227409227,0.049100000000000005,1640.0,256.6657930657931,124563.7624361582,6.920209024231011
2016-08-14,36280.0,7326.125,4.952140456243922,4952.140456243922,0.049100000000000005,1640.0,243.1500964015766,124806.91253255977,6.933717362919987
2016-08-15,59304.0,7329.0,8.091690544412607,8091.690544412607,0.049100000000000005,1640.0,397.30200573065906,125204.21453829043,6.95578969657169
2016-08-16,56247.0,7329.0,7.674580433892755,7674.5804338927555,0.049100000000000005,1640.0,376.8218993041343,125581.03643759456,6.976724246533031
2016-08-17,52684.0,7329.208333333333,7.188225194853924,7188.225194853924,0.049100000000000005,1640.0,352.9418570673277,125933.9782946619,6.9963321274812165
2016-08-18,40265.0,7334.0,5.490182710662667,5490.182710662667,0.049100000000000005,1640.0,269.567971093537,126203.54626575543,7.011308125875301
2016-08-19,17366.0,7334.0,2.3678756476683938,2367.875647668394,0.049100000000000005,1640.0,116.26269430051815,126319.80896005595,7.0177671644475526
2016-08-20,27452.0,7334.0,3.7431142623397875,3743.1142623397873,0.049100000000000005,1640.0,183.78691028088357,126503.59587033682,7.027977548352046
2016-08-21,34372.0,7334.208333333333,4.686531720646968,4686.531720646968,0.049100000000000005,1640.0,230.10870748376615,126733.7045778206,7.040761365434478
2016-08-22,23002.0,7339.0,3.1342144706363264,3134.2144706363265,0.049100000000000005,1640.0,153.88993050824365,126887.59450832884,7.049310806018269
2016-08-23,46170.0,7339.0,6.291047826679384,6291.047826679384,0.049100000000000005,1640.0,308.8904482899578,127196.48495661879,7.066471386478821
2016-08-24,45990.0,7339.0,6.266521324431121,6266.521324431121,0.049100000000000005,1640.0,307.68619702956806,127504.17115364836,7.083565064091575
2016-08-25,22880.0,7339.0,3.117590952445837,3117.590952445837,0.049100000000000005,1640.0,153.0737157650906,127657.24486941345,7.092069159411858
2016-08-26,54943.0,7339.0,7.486442294590543,7486.4422945905435,0.049100000000000005,1640.0,367.5843166643957,128024.82918607784,7.112490510337658
2016-08-27,27844.0,7339.0,3.793977381114593,3793.9773811145933,0.049100000000000005,1640.0,186.28428941272654,128211.11347549057,7.122839637527253
2016-08-28,27073.0,7339.0,3.6889221964845347,3688.9221964845347,0.049100000000000005,1640.0,181.12607984739066,128392.23955533796,7.132902197518776
2016-08-29,49370.0,7339.0,6.727074533315165,6727.074533315165,0.049100000000000005,1640.0,330.29935958577465,128722.53891492373,7.1512521619402065
2016-08-30,51579.0,7339.416666666667,7.0276702281062295,7027.67022810623,0.049100000000000005,1640.0,345.0586082000159,129067.59752312375,7.170422084617986
2016-08-31,37198.0,7349.0,5.061641039597224,5061.641039597224,0.049100000000000005,1640.0,248.52657504422373,129316.12409816797,7.184229116564887
2016-09-01,45129.0,7349.0,6.140835487821472,6140.835487821472,0.049100000000000005,1640.0,301.5150224520343,129617.63912062,7.2009799511455554
2016-09-02,18929.0,7349.0,2.575724588379371,2575.724588379371,0.049100000000000005,1640.0,126.46807728942714,129744.10719790943,7.208005955439413
2016-09-03,18154.0,7349.0,2.4702680636821337,2470.2680636821337,0.049100000000000005,1640.0,121.29016192679278,129865.39735983622,7.214744297768679
2016-09-04,24041.0,7349.0,3.2713294325758606,3271.3294325758607,0.049100000000000005,1640.0,160.62227513947477,130026.0196349757,7.22366775749865
2016-09-05,19348.0,7349.0,2.6327391481834264,2632.7391481834266,0.049100000000000005,1640.0,129.26749217580627,130155.2871271515,7.23084928484175
2016-09-06,23388.0,7349.0,3.1824738059599946,3182.4738059599945,0.049100000000000005,1640.0,156.25946387263573,130311.54659102413,7.239530366168008
2016-09-07,31748.0,7349.0,4.32004354333923,4320.0435433392295,0.049100000000000005,1640.0,212.11413797795618,130523.66072900209,7.251314484944562
2016-09-08,40792.0,7349.0,5.550687168322221,5550.687168322221,0.049100000000000005,1640.0,272.5387399646211,130796.19946896672,7.266455526053707
2016-09-09,26056.0,7349.0,3.545516396788679,3545.516396788679,0.049100000000000005,1640.0,174.08485508232414,130970.28432404905,7.276126906891614
2016-09-10,16844.0,7349.0,2.2920125187100284,2292.0125187100284,0.049100000000000005,1640.0,112.5378146686624,131082.82213871772,7.282379007706539
2016-09-11,50370.0,7349.208333333333,6.853799445518509,6853.799445518509,0.049100000000000005,1640.0,336.5215527749588,131419.3436914927,7.301074649527371
2016-09-12,28168.0,7354.0,3.830296437313027,3830.2964373130267,0.049100000000000005,1640.0,188.06755507206964,131607.41124656476,7.311522847031375
2016-09-13,33915.0,7354.0,4.611775904269785,4611.775904269785,0.049100000000000005,1640.0,226.43819689964647,131833.84944346442,7.324102746859134
2016-09-14,41311.0,7354.0,5.6174870818602125,5617.487081860212,0.049100000000000005,1640.0,275.81861571933644,132109.66805918375,7.3394260032879854
2016-09-15,37185.0,7354.0,5.056431873810172,5056.431873810172,0.049100000000000005,1640.0,248.27080500407948,132357.93886418783,7.353218825788213
2016-09-16,21788.0,7354.0,2.962741365243405,2962.741365243405,0.049100000000000005,1640.0,145.4706010334512,132503.40946522128,7.3613005258456266
2016-09-17,24657.0,7354.208333333333,3.352774205245296,3352.774205245296,0.049100000000000005,1640.0,164.62121347754405,132668.03067869882,7.370446148816601
2016-09-18,31519.0,7359.0,4.28305476287539,4283.05476287539,0.049100000000000005,1640.0,210.29798885718168,132878.328667556,7.382129370419778
